Tract_1,CIscore,Shape__Area,Shape__Length
6037302102,14,1519083.37890625,6750.06571527811
6037302302,19,925872.53515625,4444.06931623562
6037124400,10,1428067.1640625,4869.66177818694
6037125200,12,1901375.07421875,5853.61377075473
6037124700,9,1998518.34765625,6580.97074059932
6037125100,11,1901242.203125,5854.02202530346
6037127102,14,1254435.65625,4539.17217864538
6037534102,18,1170174.7578125,5437.78899542067
6037533104,17,498447.74609375,2831.04269397275
6037533105,18,278100.62109375,2132.24271121737
6037533601,19,797312.453125,4492.05990720403
6037533602,19,1018978.40234375,5273.63603125931
6037533501,19,614084.30078125,3268.00418324749
6037205120,18,2140862.6875,7381.07463679307
6037533804,15,741107.59765625,4097.6325650834
6037460302,9,1923830.94140625,6522.65810973717
6037800101,4,11848407.8125,20360.2907888682
6037800102,4,77043957.984375,57063.8050169826
6037800202,4,40091238.6367188,32759.5605937541
6037651102,8,1215043.80078125,5141.59404214864
6037401704,15,2650601.4453125,7219.55198285034
6037408722,8,3073117.90234375,7953.79100890011
6037400900,11,2875377.375,7827.27183470772
6037190700,17,939530.5390625,4606.1956829738
6037403801,9,2756945.7265625,7967.77055204454
6037405202,14,1402040.26171875,5025.08072449681
6037404801,12,2032492.41796875,6310.10894879642
6037404903,9,792006.21875,3882.12971267962
6037405201,13,1977669.96875,6567.48658611215
6037405600,10,3104664.1328125,8785.4772744763
6037405203,11,1049177.02734375,5020.16925916112
6037406200,17,2777160.19140625,9719.99127287892
6037501802,10,1128544.10546875,5141.69304550281
6037109400,13,1887624.2734375,6470.62594243054
6037552602,12,1998098.70703125,6086.95228461826
6037552700,11,1999743.73828125,6061.53406577456
6037552601,12,1037507.3828125,4077.96266298066
6037553100,8,3014822.30859375,8352.77438153241
6037554514,10,2190733.24609375,7995.45721495523
6037554516,6,2117192.5859375,7919.05885653784
6037554600,12,1529086.41796875,5340.52665778941
6037554521,13,7189249.6875,14178.3716394655
6037214000,13,1475384.69140625,4920.67622801326
6037214100,13,1620177.3125,5205.72214243134
6037214400,10,503073.47265625,2930.30987324441
6037214700,11,865850.203125,3766.20429312601
6037214800,14,840024.90625,4138.06269457211
6037214600,15,849219.68359375,3724.6221985386
6037216100,13,988464.9140625,4116.19237971837
6037571701,13,2779500.859375,9040.46635727097
6037572100,12,1148273.64453125,4956.5438245574
6037572301,17,1191527.3046875,7073.21730564601
6037572302,10,1092338.7734375,4173.09896440766
6037228600,17,768953.45703125,3527.13182180362
6037229200,15,649135.08203125,3281.27808061561
6037228800,19,1229513.5703125,4550.48299968394
6037228900,20,755558.30078125,3552.4227773238
6037231400,14,906042.06640625,3811.29335158973
6037231220,17,1414253.5859375,4846.54964850645
6037231500,12,1338094.7265625,4709.16417899389
6037231710,18,474533.58203125,2925.86675373886
6037232120,19,768928.71875,3582.91262960103
6037236400,8,1955880.5859375,7118.04940803875
6037236202,13,647327.79296875,3485.06735971319
6037234200,13,1283526.78125,4796.17328875344
6037261200,7,11103600.5625,21776.6185929036
6037262100,5,12826054.4101563,25703.6253509982
6037262400,4,16476003.390625,27497.3837454176
6037262303,5,3812958.42578125,10655.2342921896
6037262302,7,4473563.91015625,11850.4903755465
6037267200,11,1725528.05078125,5450.67614120133
6037241002,15,1033914.203125,4781.65920951898
6037241001,17,1312183.30859375,6658.62963568004
6037240402,16,873982.84375,4089.15162597152
6037602507,15,470916.46875,2907.02082974863
6037602506,15,469334.859375,2900.63953150887
6037602505,17,470382.921875,2911.8348187702
6037602504,16,468377.796875,2909.0673004768
6037600303,12,529663.328125,3356.11065161099
6037101300,5,3781233.109375,10813.1841826272
6037651001,6,2068868.53125,7009.16086437293
6037702600,8,3171732.484375,8868.77858732804
6037670701,5,4333817.08984375,12360.5166980202
6037670002,9,1247660.8984375,4680.20648295285
6037294520,12,702814.76953125,3500.58183778504
6037296600,15,1220661.52734375,4504.14698404036
6037575103,16,695782.671875,3372.06492089772
6037576402,15,470432.5546875,2913.70381455257
6037575902,15,508691.61328125,2875.9811692144
6037575401,20,1288683.65234375,4620.44981188791
6037575901,15,706739.5,3558.38457519995
6037575102,17,587704.20703125,3393.98411771561
6037575803,20,289414.1171875,2538.36767492105
6037297000,5,2099039.53125,6892.62759054527
6037575801,18,629528.76171875,3163.47323305208
6037294830,16,1282299.8515625,5022.28294706308
6037294510,12,747304.8046875,3611.15528933011
6037294900,17,939406.99609375,4997.19056873749
6037296210,16,808236.59375,3517.78184043471
6037294810,14,465157.6640625,2778.73317654274
6037577501,8,1974064.1015625,5672.33575294
6037575201,15,822470.04296875,3876.27833937416
6037575202,17,586822.87890625,3390.94283646497
6037104500,12,779213.03515625,4172.75416535803
6037104810,11,1647893.58984375,5258.69163536323
6037106403,7,1625409.21484375,5282.98078864053
6037107010,10,1001192,4791.05166559266
6037106641,5,1669435.6328125,7028.61402707086
6037107020,11,1458941.94921875,5396.57235814423
6037108101,5,1658013.76171875,5399.06463319286
6037117530,14,819693.04296875,3670.73702170166
6037119800,8,1822146.7421875,5513.88108342041
6037117405,17,297276.8984375,2193.13670128715
6037120010,13,827632.90625,3762.83705525173
6037119900,7,1538000.81640625,5401.55916713468
6037120030,17,523239.83984375,2918.08074206166
6037119700,7,1930663.171875,7502.18557002214
6037121010,12,2979549.58203125,7196.93032186639
6037120300,9,2511168.37890625,6827.03820308714
6037120020,15,808322.046875,5992.4039296071
6037121020,12,1205135.953125,4839.64533746242
6037117520,14,474231.8984375,2862.89119168437
6037121210,13,2976646.1953125,6801.11278423649
6037122120,11,1053595.83984375,4927.90465895857
6037127520,18,535163.6015625,2946.67589327956
6037600202,13,1209175.3125,5357.45626951571
6037600501,13,949908.84375,3898.69868475701
6037600400,13,1428016.80078125,5857.99214740648
6037296300,9,1538453.828125,6244.25506222292
6037600702,11,3578901.7265625,8830.22030696219
6037135202,5,2571274.1640625,6569.98269370532
6037135203,5,6583748.4609375,12301.5295806965
6037137302,5,3581701.5078125,9219.01747397628
6037132900,10,1748103.11328125,6705.65875678807
6037131200,10,1654254.12109375,5347.69790539133
6037131600,8,3217066.45703125,7170.59750579832
6037137301,4,2354305.33203125,7456.12865245214
6037137201,12,2921063.90625,7065.24717068447
6037137504,5,5616799.68359375,12074.2607389766
6037137401,9,3482255.78515625,9748.27310611935
6037460900,8,3587346.203125,9298.74051114891
6037461700,8,3242109.0234375,10243.0723486248
6037462400,9,1922425.828125,5709.34346747281
6037462100,8,1531469.015625,5060.44454230621
6037461600,12,2430543.03515625,6633.63832386307
6037462500,9,3758568.94140625,11482.8834134405
6037463000,9,2635629.16015625,6651.78818230315
6037404803,17,702042.39453125,5198.88634718038
6037404802,14,1538383.90625,5692.04683863267
6037405001,9,2480208.58203125,7067.17572580256
6037405800,8,2762269.82421875,7705.09431902765
6037430002,11,3147021.3125,9799.81196607077
6037407400,10,885874.65234375,3789.94147108177
6037190510,19,466025.25,2938.90451759668
6037403722,11,2636675.72265625,6844.35153771751
6037501900,8,2017451.75,6223.68501292767
6037503301,9,1589467.0625,5298.15179518289
6037502100,17,2812423.71484375,7437.39009119928
6037502200,13,2577351.62109375,6999.14121673015
6037502301,13,2329256.12109375,6429.52623846106
6037503202,12,1654528.61328125,5861.83241286831
6037503401,9,2828770.9765625,7023.14371016554
6037553200,12,2803249.45703125,7501.5536168289
6037554700,11,1166384.6875,5067.77752385246
6037554801,15,1313841.96875,5553.8852092758
6037553701,11,1581781.84375,6797.48259167282
6037553801,15,1893243.4609375,5817.42549480177
6037553502,16,1842735.53125,5673.92821604916
6037553601,13,2962617.2578125,9890.09509500042
6037106520,12,3244207.9296875,7307.72148234652
6037400603,10,12982003.1484375,22979.653902191
6037553901,14,1864518.8203125,5791.54718788163
6037543501,14,3882515.6796875,12740.5886130239
6037555002,13,1328594.3359375,4694.75071506573
6037571900,8,2829113.8671875,8759.49229524525
6037572400,13,811809.46484375,4683.53500406903
6037572002,14,1502405.47265625,5122.25178085466
6037572001,10,2096796.19921875,6169.43914449473
6037573700,7,2639056.03515625,6764.21749207649
6037573800,6,2223644.90234375,6553.29486206627
6037573902,11,991958.00390625,5207.29268896117
6037264301,10,613245.94921875,3202.1743989367
6037265520,11,1121377.94140625,4937.47958941499
6037262601,4,5394072.54296875,12760.233753355
6037265305,8,451802.23046875,3666.94963013385
6037265420,7,1059721.84375,4536.12351555538
6037265303,8,214034.83984375,2113.41901713686
6037265304,10,191995.921875,2157.38022613898
6037265100,7,3454476.71484375,8957.48272267639
6037264000,6,2735822.8125,8452.01895828685
6037265510,12,560354.69140625,3054.377679012
6037980033,0,41509674.9023438,31441.5378959174
6037980031,7,37394200.3789063,30079.8715518347
6037980030,0,6226453.43359375,11043.1434027312
6037980019,6,64559914.59375,56831.4564868462
6037980018,0,10736333.3671875,20351.7619465595
6037239701,17,596295.921875,3487.23094010155
6037239602,16,522685.703125,3408.19035184367
6037239601,17,615684.66796875,3527.47964648185
6037239502,16,746120.1796875,3976.68293452775
6037239501,18,691179.46875,3887.25749407156
6037601501,14,688665.4453125,3869.6462616915
6037670405,4,2187178.69921875,8048.64993778855
6037101220,12,1026835.6875,4673.86960363302
6037670702,4,9852750.2421875,22408.4268261333
6037670500,4,11237195.0976563,17542.768981945
6037651222,6,2212689.48828125,6631.57223851393
6037651302,4,3487459.4453125,11489.6042464426
6037651002,7,1710501.6875,5682.36258545416
6037575402,20,471328.9296875,2914.82176208427
6037113233,12,1674381.34765625,6164.18825257177
6037573002,17,470308.38671875,2912.4035296553
6037577200,10,1438995.18359375,5152.51986183699
6037573402,14,4286358.32421875,12619.2363259054
6037571800,8,4029486.3828125,9520.59227797992
6037575802,20,466246.63671875,2903.47615344892
6037573403,11,2464790.98046875,8844.72248482904
6037575500,0,2005154.6875,6468.66873750068
6037108102,7,3203218.39453125,6958.626360941
6037108103,8,3768773.1015625,13474.8663757856
6037109300,11,1806915.12890625,6451.07727497786
6037109200,9,1742445.68359375,5536.00572605429
6037109500,13,1761087.3125,7581.50316741433
6037111202,6,2743755.953125,7655.2059745955
6037111301,8,2938245.85546875,7888.36970123664
6037111302,9,2271337.4296875,6574.35489931722
6037111400,8,2657314.78125,6697.78943603384
6037109700,9,2335447.61328125,6619.41124784696
6037920332,5,6286052.97265625,13351.9477661901
6037121600,12,1671538.81640625,6036.45071066483
6037541802,16,1592994.40625,5485.00796303808
6037540700,13,1665953.8203125,5956.52184994651
6037540901,12,1696493.15234375,5795.80324290388
6037540800,10,2902090.734375,9724.79705120293
6037540902,10,3670486.80859375,7644.44844855109
6037541605,14,1261769.57421875,5151.34735981437
6037139303,17,608415.7265625,3336.11877376364
6037139301,10,4225998.15234375,9911.15254808637
6037460301,6,7282632.1015625,14701.2887529066
6037460200,6,4711381.77734375,9976.97546721513
6037300800,8,8994951.82421875,17114.4241111028
6037460501,4,11072660.09375,22057.9296684611
6037461100,7,2865063.66015625,7221.96384871988
6037460600,4,6235519.75390625,13698.6131372872
6037137502,10,3060637.453125,7094.24812014926
6037139302,16,491211.49609375,2930.12190415207
6037139200,10,1686210.234375,5169.18106587756
6037139701,5,4974774.09375,12115.3543649023
6037139703,5,6922741.47265625,15137.1809360888
6037131020,12,2124481.62109375,6502.14324186166
6037141400,10,2927126.6171875,7156.99984134126
6037141302,11,1858973.75,6247.43331930519
6037143100,11,2609595.73828125,6910.33180615774
6037462800,15,1649100.39453125,5644.87608890117
6037463101,9,1654260.05859375,6831.26721655268
6037462900,8,3462024.4765625,7858.24329352466
6037462700,13,2458712.32421875,6537.36483505686
6037300400,8,2950876.83203125,8792.7391192266
6037462600,6,1537679.9609375,5866.48197841001
6037463200,9,2375725.8046875,8570.64017680526
6037406101,12,2032493.61328125,6478.91688299622
6037430102,11,1893497.39453125,7821.20610998321
6037404702,15,1685732.1796875,5965.53941702498
6037404701,16,2487794.6640625,6730.31642969711
6037408623,13,1396068.17578125,4813.0558258542
6037403319,8,3275654.59375,7708.80199707293
6037408401,16,1683162.19921875,6264.80810229961
6037460700,5,10912670.4882813,16560.5775903149
6037503702,10,2514141.6640625,7100.83129837883
6037532102,15,1486889.79296875,4991.3138601367
6037503402,9,2328882.41015625,6507.62617144393
6037501600,9,14272517.2617188,17665.8885847709
6037503501,10,2269213.81640625,8187.13871441408
6037503502,7,1818756.8828125,6576.49594956727
6037503601,9,2028101.94140625,6151.90736838784
6037109100,11,3985103.50390625,9726.29604955696
6037553702,13,1246081.98046875,6567.30068877896
6037554101,14,688678.61328125,4632.68421011871
6037553802,18,2587780.390625,8958.96463360153
6037554001,10,1576076.40234375,5919.500624343
6037602200,11,3075696.203125,8699.52399028364
6037603400,12,1651583.16796875,5733.56878112064
6037106510,7,8434334.65625,13705.1546910954
6037603004,16,326957.61328125,3015.91819958671
6037574202,15,1969267.0703125,7334.59189678576
6037574201,13,1877099.71484375,5818.96684805264
6037574601,7,1887459.66015625,7117.31059996455
6037320300,12,2519707.19140625,6758.71589640675
6037291210,17,1807670.44921875,5760.57881356407
6037570203,19,1897299.38671875,5829.18176562937
6037291220,17,1189548.15625,4529.11287195812
6037291300,12,3492725.04296875,11543.3681171218
6037103300,6,9008680.82421875,13743.895940863
6037265700,8,1800622.9296875,5609.90452203481
6037265410,10,827309.37890625,5356.5173409858
6037265301,10,2328629.109375,7518.36209970677
6037183101,8,1417997.67578125,6275.50299532171
6037267100,9,1619758.9765625,5248.42965711156
6037264302,6,2466872.7265625,8137.7515493091
6037267300,15,628154.10546875,3194.88885933602
6037267402,13,625981.09765625,3256.41293792389
6037267501,14,662669.37109375,3339.19744745219
6037267502,12,635396.0078125,3286.96846022722
6037267600,13,1846793.48046875,5593.295118281
6037239202,19,1865392.7109375,5835.40820348335
6037239201,18,660793.93359375,3272.1919706801
6037237402,13,759906.69921875,3543.16903643562
6037237401,11,755679.40625,3518.44984980075
6037237202,16,1611623.078125,5292.79406331839
6037237201,16,661198.63671875,3272.2442138216
6037237101,16,914775.40625,3807.62874289597
6037236204,13,339373.92578125,2459.72398019606
6037236203,15,488455.52734375,3976.97599969693
6037234902,17,653188.0078125,3666.93560878912
6037222001,12,692415.63671875,3369.11753590312
6037221602,20,763024.87109375,4414.12936262999
6037221601,17,540092.26171875,3054.14515804193
6037221402,20,787788.4609375,4725.64158920573
6037430721,10,5963631.2578125,11696.6854724978
6037670406,5,1730636.921875,5351.81620570537
6037670202,5,4324929.01171875,9917.74669888622
6037301601,16,3316913.96484375,9619.4714721799
6037670003,10,2185267.4296875,6789.90755999297
6037670411,4,4196798.9296875,10593.7328236394
6037211120,19,828461.703125,3878.31198659835
6037572600,9,1854475.1328125,5769.02374347153
6037573300,15,1146122.58984375,4865.21994275734
6037575300,20,941126.76171875,3880.4940118556
6037572900,16,1122770.5546875,4378.0135309292
6037573201,14,874692.54296875,3804.10323530818
6037573100,11,1722331.7265625,5496.2211419462
6037572700,11,1552383.9453125,5144.3937128131
6037572800,15,1567798.1796875,6086.63323249433
6037577000,11,2681831.90625,7955.12206062056
6037542200,15,2020687.68359375,6248.07542685779
6037573202,14,942077.984375,3882.44128966605
6037910205,9,43199581.6367188,29804.5324053911
6037910705,9,8462943.96484375,11468.1586519632
6037910206,6,74664967.796875,45823.7703379823
6037920328,6,3536735.87890625,7700.58782391035
6037920330,6,4849317.49609375,8879.16223040169
6037920329,5,3232967.90625,7697.09400518974
6037109601,11,3297949.7265625,7405.22879257332
6037920303,6,75756144.6367188,50429.9844528438
6037920312,7,18787887.21875,21424.9948371927
6037920313,7,4304104.38671875,9250.8686315072
6037920314,4,16733531.6171875,19526.8038753894
6037541603,18,1826371.87890625,7553.95402873206
6037550700,11,3239601.5703125,8112.31255252007
6037551600,0,1332454.94140625,5794.70687114849
6037550400,10,1273017.92578125,5469.51612529245
6037551201,11,1145078.96484375,4742.76243394211
6037551202,10,2044974.79296875,5780.99819980951
6037551700,12,1894537.35546875,5815.78375226538
6037553602,16,881619.18359375,4051.61339557815
6037461200,6,3615324.25,10267.3128269864
6037460502,5,3830025.6015625,11177.5542459904
6037461300,8,2848549.625,10740.9759314433
6037461000,7,2681975.28125,9415.28977018751
6037143200,13,1402401.5859375,5175.64053703847
6037143300,10,2424651.76171875,7320.84613275383
6037143400,10,2572116.2421875,7742.49117137984
6037141700,5,4743542.52734375,11666.1539111307
6037143602,9,1779912.06640625,6142.6913157117
6037240010,15,856618.23828125,4486.55823261868
6037238400,12,1898220.171875,5843.22866551228
6037240020,14,1052065.4140625,4716.08064927431
6037240200,15,1083829.796875,4151.24821305726
6037240300,14,1183683.16796875,4411.63209639161
6037238200,13,1496908.67578125,5106.98865375297
6037240700,13,1737284.58203125,5527.25029576886
6037240600,13,984839.78515625,4155.57256077627
6037463400,12,2827673.25,9427.28700083936
6037463700,9,2536152.43359375,6668.95597965689
6037463800,7,4183123.8984375,10255.9843855141
6037463500,12,2451695.04296875,6485.56814431274
6037463900,10,2776430.85546875,7212.05613025737
6037463300,9,966583.22265625,5169.8172668889
6037406000,9,2786151.21875,9645.88028840013
6037535101,16,1652379.9921875,6053.46175973712
6037532302,17,4807542.921875,11585.6681733446
6037481712,18,1080142.83984375,4655.14071419662
6037123104,11,1141988.4296875,4251.84175016324
6037532304,18,12154053.8242188,18929.1343394848
6037432901,14,1658968.265625,5187.34793767237
6037500100,6,14463030.3164063,18853.7646500078
6037503703,10,3844562.515625,7910.29904822109
6037201700,15,2480427.390625,7811.77692491269
6037536200,16,3215689.06640625,11811.0201824282
6037542000,12,1419685.42578125,5107.25843994205
6037540102,13,1809966.8125,5704.21972285563
6037543603,12,2144922.72265625,6442.24256579283
6037541001,17,3788627.77734375,7908.44347651658
6037600502,14,1091751.87890625,5092.88498537622
6037603500,9,1155735.09375,4805.65838959645
6037199110,13,1319004.03515625,5249.52014182867
6037197700,15,1020509.6484375,5119.46047371402
6037197600,13,572995.40625,3830.99699979404
6037197420,15,905344.37109375,4282.31749616617
6037197500,15,933831.390625,3836.3771804914
6037199000,20,2280363.15234375,7009.6598081429
6037199120,16,1404484.36328125,6062.08108854914
6037199202,13,1398423.12109375,6716.06181751948
6037293201,11,1558657.72265625,5126.98314751998
6037292000,13,5818316.27734375,11752.6654988202
6037293202,13,1531630.43359375,5256.97594295401
6037294120,17,2254210.6328125,6272.49860810913
6037621201,6,2385500.265625,6383.31383160334
6037620301,8,1500465.5703125,5219.69436777974
6037620303,6,1689759.5078125,5861.17864759949
6037620400,7,3750333.5390625,7760.62023711908
6037620901,4,1267518.9765625,4738.4201008485
6037620800,6,3612470.375,7753.65491412013
6037267700,15,1187607.375,4485.38888511632
6037267800,11,1684971.765625,5473.36049256413
6037269100,10,1221866.73046875,4576.25945449319
6037700700,7,5162797.87109375,11808.1966928589
6037226002,17,3743677.578125,7877.82902304503
6037226001,19,1518223.32421875,7005.09250235832
6037222002,14,957307.6015625,3991.87003389665
6037980014,0,10827176.921875,24970.1647240903
6037980013,0,7724369.80078125,12607.9159230107
6037980010,15,5604341.4375,13435.961727536
6037651101,8,8098315.25390625,13800.2301469291
6037203600,20,809764.77734375,3931.78739643154
6037670100,8,2102940.33984375,9122.42962603872
6037670407,5,1820571.94921875,6375.49785954584
6037599100,0,482099740.710938,190108.209263443
6037670201,4,7079167.109375,17379.6688233624
6037601402,14,1434676.046875,4878.79443091026
6037901205,10,73118237.7109375,35262.1879471986
6037574000,7,2639486.46484375,7024.42818077915
6037910807,4,8119140.359375,14177.5274852309
6037920023,8,1973968.98046875,7676.180533862
6037920200,0,16743029.3007813,24283.3681076396
6037920104,6,233700139.453125,85097.3627239167
6037920016,4,3182092.13671875,8201.69807688466
6037920028,4,3975173.0703125,11624.706766149
6037910805,7,162389347.496094,73108.7790813224
6037920038,9,1449692.02734375,7282.28283182247
6037920035,5,3638224.0078125,7474.78841917046
6037920334,6,4122167.80078125,8252.31247983928
6037920042,7,5546954.01953125,14571.674503548
6037910809,4,17837171.1445313,23081.0811616559
6037920018,6,1418263.625,4850.93925275519
6037910301,10,5835745.6328125,10270.3007032227
6037106020,6,2969615.21484375,8568.53490210136
6037920034,5,13282196.3984375,16578.7860636606
6037910808,4,15886433.7148438,22940.628118585
6037310400,11,2055673.703125,7482.9198754292
6037550000,15,1146860.32421875,5359.15727118986
6037550100,11,2393309.6875,6804.90978529885
6037551000,12,3581665.7578125,7802.34830838244
6037552200,17,2467924.125,8195.44584445488
6037552100,15,2127295.12890625,6424.48948609647
6037551900,13,2286123.2890625,6387.11624050997
6037553902,13,1539381.765625,5412.92051844189
6037403500,10,7148757.8046875,13838.259799172
6037461400,10,1487547.91015625,5849.39321849569
6037920017,4,3060829.80859375,7577.35631967083
6037310900,9,3174568.94921875,7902.64051851411
6037311200,8,1454620.96875,5159.3465092979
6037311500,9,2192869.34375,5923.58892827393
6037311400,8,1373442.7109375,5606.72017929569
6037800325,5,3380652.421875,9251.65717790088
6037238000,12,2425674.79296875,7777.8729370071
6037240500,16,1186130.7578125,4512.97884353996
6037240900,14,1559186.3125,5238.39882043273
6037240800,13,931547.71484375,4971.39904387083
6037125600,9,1495757.13671875,5456.84816170332
6037262200,8,12523301.890625,19192.8553768866
6037242100,17,398487.4375,3850.77478287762
6037241110,13,708751.53515625,3877.72666153997
6037241300,15,761272.2578125,3658.98729228301
6037241120,16,962927.62890625,4270.84894541004
6037241400,16,830257.30078125,4044.93797301255
6037242000,15,939550.08203125,3873.02067896469
6037464000,10,4599365.63671875,9729.31148176943
6037464100,8,9180933.0390625,17089.4648124928
6037191710,18,1035585.109375,4865.2412900494
6037191203,17,299558.390625,2206.29785350783
6037930200,6,448819655.683594,168641.921974266
6037910202,9,30102625.125,24671.2802053673
6037481711,18,653114.74609375,3287.10042248513
6037480600,14,3437403.9296875,10536.7404302629
6037480302,11,1538971.265625,5478.65420524969
6037504001,10,2015245.45703125,6655.56403604213
6037532200,18,4095679.87109375,9995.94645413288
6037503701,12,1679851.1484375,5728.00675893786
6037500900,15,2077350.9140625,5879.97262780586
6037432202,14,2020724.28515625,7413.45076489069
6037500800,14,2798889.8046875,6813.26201645961
6037500700,12,4741578.83984375,9500.52718185929
6037543322,8,2857854.19921875,6725.7514916808
6037543602,13,2348447.39453125,6322.88899016545
6037106642,8,2316034.42578125,7502.79003182485
6037543801,14,3194229.1953125,8248.04989432011
6037543802,11,1972396.95703125,6000.16513168692
6037541300,11,1968605.44921875,5980.18294835727
6037541200,10,3117680.203125,8450.79859728336
6037541604,16,1213332.94140625,4479.19902580916
